ANOENC,CPRO,ZONAUR,NMIEMB,NMIEM3,NMIEM4,NMIEM7,UC1,UC2,TIPHOGAR_9,TIPHOGAR_10,TIPHOGAR_11,NUMACTI,NUMOCUP,NUMESTU,SITUOCU_HOG,SITUACT_HOG,SEXOSP,NACIONASP,ECIVILSP,UNIONSP,ESTUDIOS_SP,SITUACT_SP,JORNADASP,IMPEXACPSP,INTERINPSP,SITPROF,SECTOR,TIPOCONT,SITSOCI,SITSOCI_RE,REGTEN,TIPOEDIF,ZONARES,TIPOCASA,NHABIT,ANNOCON,SUPERF,AGUACALI,FUENAGUA,CALEF,FUENCALE,PAGAGC,GC_AGUAFRI,ALQAGFRI,FUENPRIN,IMPEXAC,IMPUEXAC,INTERIN,IMPU_INTER,NUMPERI,CODIGO,GASTO,FACTOR,QAGUA,EDAD_SP,numero_HOGAR,vivienda,HOGAR
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,1,,1,3,1,1,-9,04,1,6,1,1,1,2,2,2,1,05,1,250,1,2,1,2,1,6,,2,2194,1,05,6,02,04411,218681.34,439.937719,497.0734051,2,0,0,0
2012,01,1,04,02,02,00,2.7,2.1,5,4,4,02,02,00,2,2,6,1,,1,9,1,1,-9,-9,1,6,1,2,2,1,2,2,1,05,1,150,1,2,1,2,1,6,,2,2651,1,06,1,-9,04411,27713.51,334.77013,82.78369997,2,0,0,0
2012,01,1,05,03,02,01,3.2,2.4,5,4,4,02,02,00,2,2,1,1,,1,5,1,1,-9,-9,1,6,1,2,2,2,4,2,2,05,1,095,1,2,1,2,1,6,,2,2265,1,05,6,02,04411,13386.96,411.67093,32.5185944,2,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,3,,,4,1,1,-9,04,1,6,1,1,1,2,4,3,2,05,1,084,1,2,1,2,1,6,,2,1733,1,04,6,01,04411,40989.82,656.972334,62.39200325,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,6,4,,-9,02,2,-9,-9,8,5,1,4,3,2,08,6,180,1,4,1,4,1,6,,3,804,1,02,6,01,04411,38282.63,487.661906,78.50239998,3,0,0,0
2012,01,1,03,01,02,00,2.2,1.8,5,4,4,01,01,00,5,5,6,1,,3,3,1,2,-9,-9,1,1,1,3,1,1,4,3,2,04,6,062,1,2,1,2,1,6,,3,1771,1,04,6,02,04411,35572.12,412.593055,86.21599314,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,6,1,,3,9,1,2,-9,-9,1,1,2,4,2,2,4,3,2,05,6,085,1,2,1,2,1,6,,2,1254,1,03,6,02,04411,41150.39,543.212978,75.75369453,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,1,,3,6,1,1,-9,-9,1,6,1,1,1,2,4,3,2,04,6,060,1,2,1,2,1,6,,2,2299,1,05,6,02,04411,40714.43,528.936799,76.97409232,1,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,9,4,,-9,05,1,1,1,8,5,1,4,3,2,05,6,110,1,4,1,4,1,6,,3,2168,1,05,6,01,04411,39282.73,487.661906,80.55320606,3,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,4,2,2,01,01,01,-9,-9,6,1,,,3,1,2,-9,02,1,6,3,1,1,1,4,3,2,06,6,070,1,2,1,3,1,1,,3,1282,1,03,6,02,04411,28863.52,390.484453,73.91720663,3,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,1,,2,4,1,1,-9,-9,1,6,1,1,1,2,4,3,2,04,1,054,1,1,1,1,1,6,,2,3728,1,07,6,02,04411,30508.86,533.699537,57.16486128,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,1,1,,,3,1,1,-9,03,1,6,1,1,1,1,4,3,2,04,6,056,1,2,1,1,1,6,,2,2161,1,05,6,02,04411,29339.23,501.223678,58.53520352,3,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,3,4,,-9,04,1,6,1,8,5,1,4,3,2,04,6,052,1,2,1,2,1,6,,3,1662,1,04,6,01,04411,35595.65,502.666888,70.81359614,3,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,2,4,,-9,02,2,-9,-9,8,5,5,4,3,2,04,6,066,1,2,1,2,1,6,6,3,1269,1,03,6,02,04411,28368.51,502.666888,56.436003,3,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,1,,2,9,1,1,-9,04,1,6,1,2,2,2,3,3,2,05,6,069,1,2,1,2,1,6,,2,2648,1,06,6,02,04411,34889.51,509.922508,68.42120019,2,0,0,0
2012,01,1,03,00,03,00,2.4,2,3,6,6,01,00,00,8,6,1,1,,1,3,4,,-9,02,1,6,1,8,5,1,4,3,2,05,6,085,1,2,1,2,1,6,,3,850,1,02,6,01,04411,48403.23,488.043991,99.17800627,3,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,1,,,2,6,,-9,03,,,,10,6,1,4,3,2,04,6,065,1,2,1,2,1,6,,3,1143,1,03,6,01,04411,46938.19,803.554588,58.41319395,3,0,0,0
2012,01,1,03,01,02,01,2.2,1.8,5,4,4,02,00,00,8,2,1,2,,1,2,3,,1120,03,1,6,2,7,4,3,4,3,2,05,6,075,1,1,1,1,6,,6,5,1120,6,03,6,01,04411,39838.33,460.120467,86.58239061,2,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,1,,,7,1,1,-9,06,1,1,1,4,2,2,4,3,2,05,6,078,1,2,1,2,1,6,,2,2672,1,06,6,01,04411,13708.47,373.151607,36.73699843,3,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,6,6,00,00,00,8,8,1,1,,,3,4,,940,02,1,6,1,8,5,1,4,3,2,05,6,080,1,2,1,2,1,6,,3,1540,6,04,6,02,04411,33423.73,502.666888,66.49280229,3,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,1,,,2,6,,-9,03,,,,10,6,1,4,3,2,04,6,075,1,2,1,2,1,6,,3,1207,1,03,6,01,04411,45349.41,803.554588,56.43600407,3,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,1,,,2,4,,-9,03,1,6,1,8,5,1,3,3,2,05,6,075,1,2,1,2,1,6,,3,1301,1,03,6,01,04411,30167.27,498.530327,60.5124069,3,0,0,0
2012,01,1,03,01,02,00,2.4,2,5,4,4,02,01,00,5,2,1,1,,1,6,1,1,-9,04,1,1,2,3,1,3,4,3,2,05,1,087,1,2,1,2,6,,6,2,1814,1,04,6,01,04411,12080.84,340.899842,35.43809211,2,0,0,0
2012,01,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,6,1,,1,7,1,1,-9,-9,1,6,1,2,2,2,4,3,2,04,1,090,1,2,1,2,1,6,,2,2729,1,06,6,02,04411,29582.89,368.097889,80.36691023,1,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,02,01,00,5,2,6,2,,1,3,1,1,-9,03,1,6,2,1,1,3,4,3,2,04,6,065,1,2,1,1,6,,6,2,1219,1,03,6,01,04411,21999.62,553.767251,39.72719579,3,0,0,0
2012,01,1,04,00,04,00,3.1,2.5,6,5,5,03,02,01,2,1,1,2,,1,6,1,1,-9,-9,2,-9,-9,5,3,1,4,3,2,05,6,090,1,2,1,2,1,6,,1,2625,1,06,1,02,04411,30637.27,554.444405,55.25760513,2,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,1,,,3,6,,-9,03,,,,10,6,1,4,3,2,05,6,078,1,2,1,2,1,6,,3,1180,1,03,6,01,04411,24990.41,407.644613,61.30440389,3,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,1,,,2,6,,-9,02,,,,10,6,1,4,3,2,05,6,070,1,2,1,2,1,6,,3,698,1,02,6,01,04411,31795.8,877.832743,36.2207952,3,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,2,4,,-9,02,1,6,1,8,5,1,4,3,2,05,6,073,1,2,1,2,1,6,,3,768,1,02,6,01,04411,42952.66,549.131894,78.21920466,3,0,0,0
2012,01,1,03,00,03,00,2.4,2,3,6,6,01,01,00,6,6,1,1,,1,2,4,,-9,03,1,6,1,8,5,1,4,3,2,04,6,064,1,2,1,2,1,6,,3,2166,1,05,6,02,04411,32399.18,542.787132,59.69039811,3,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,1,,1,3,1,2,-9,-9,1,6,2,1,1,2,4,3,2,04,6,060,1,2,1,2,1,6,,2,1278,1,03,6,02,04411,25104.74,450.02185,55.78560241,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,02,01,00,5,2,6,2,,2,2,1,1,-9,02,1,6,2,1,1,3,4,3,2,05,6,075,1,2,1,2,6,,1,2,795,1,02,6,01,04411,66898.84,608.687034,109.9067933,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,6,6,01,00,00,8,-9,6,1,,,4,3,,-9,-9,1,6,1,7,4,3,4,3,2,02,6,040,1,4,1,4,6,,1,3,1226,1,03,6,02,04411,146245.19,475.2232,307.7400051,3,0,0,0
2012,01,1,04,00,04,00,3.1,2.5,5,4,4,02,02,02,2,2,1,1,,1,4,1,1,-9,-9,1,6,1,2,2,1,4,2,2,06,6,125,1,2,1,2,1,6,,2,3835,1,07,6,02,04411,51652.73,573.205923,90.11199628,3,0,0,0
2012,01,1,03,00,03,00,2.4,2,5,4,4,01,01,01,5,5,1,1,,1,9,1,1,-9,06,1,1,1,4,2,1,4,2,2,05,6,090,1,2,1,2,1,6,,2,2707,1,06,6,01,04411,38810.41,439.039773,88.3983921,2,0,0,0
2012,01,1,04,02,02,00,2.7,2.1,5,4,4,01,01,00,5,5,1,1,,1,7,1,1,-9,06,1,6,1,2,2,2,4,2,2,06,6,120,1,2,1,2,1,6,,2,2802,1,06,6,01,04411,29942.62,307.338272,97.42561447,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,5,4,,-9,02,1,6,1,8,5,1,4,3,2,05,6,073,1,2,1,2,1,6,,3,1318,1,03,6,02,04411,24017.9,482.857355,49.74119116,3,0,0,0
2012,01,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,1,,1,3,1,1,-9,02,1,6,2,1,1,2,3,4,3,04,6,055,1,2,1,2,1,6,,2,1216,1,03,6,02,04411,24057.69,376.878965,63.83399509,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,2,4,,-9,04,1,6,1,8,5,1,3,3,2,05,6,069,1,4,1,4,1,6,,3,1660,1,04,6,01,04411,40047.8,482.857355,82.93919433,3,0,0,0
2012,01,1,04,00,04,00,3.1,2.5,3,6,6,03,03,00,4,4,1,1,,1,3,1,1,-9,03,1,6,1,1,1,1,4,3,2,05,6,090,1,2,1,2,1,6,,2,3393,1,07,6,03,04411,14375.04,411.48319,34.93469563,2,0,0,0
2012,01,1,03,01,02,00,2.4,2,5,4,4,02,02,00,2,2,1,1,,1,2,1,1,-9,03,1,6,1,1,1,1,4,3,2,04,6,084,1,2,1,2,1,6,,2,2224,1,05,6,02,04411,21374.54,261.397049,81.7703952,3,0,0,0
2012,01,1,04,01,03,00,2.9,2.3,5,4,4,01,01,01,5,5,1,1,,1,3,1,1,-9,03,1,6,1,1,1,1,4,3,2,05,6,089,1,2,1,2,1,6,,2,1322,1,03,6,01,04411,35921.41,414.35858,86.69160417,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,2,4,,-9,04,1,6,1,8,5,1,4,3,2,05,6,083,1,2,1,2,1,6,,3,1696,1,04,6,01,04411,27109.73,400.451032,67.6979901,3,0,0,0
2012,01,1,04,01,03,00,2.9,2.3,5,4,4,02,02,01,2,2,1,1,,1,3,1,1,-9,04,1,1,1,3,1,1,4,3,2,05,6,080,1,2,1,2,1,6,,2,2742,1,06,6,02,04411,31819.46,358.421717,88.77659609,2,0,0,0
2012,01,1,04,01,03,00,3.1,2.5,5,4,4,02,02,01,2,2,1,1,,1,3,1,1,-9,04,1,6,1,1,1,1,4,3,2,05,6,089,1,2,1,2,1,1,,2,2753,1,06,6,02,04411,51548.15,339.191047,151.9737931,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,2,4,,-9,03,1,6,1,8,5,1,4,3,2,05,6,069,1,2,1,2,1,6,,3,1217,1,03,6,01,04411,21110.94,495.050723,42.64399388,3,0,0,0
2012,01,1,03,00,03,00,2.4,2,5,4,4,01,01,01,5,5,1,1,,1,2,1,1,-9,05,1,1,1,6,3,1,4,3,2,05,6,066,1,2,1,2,1,6,,2,3364,1,07,6,02,04411,38871.01,477.442914,81.41498986,2,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,1,,,3,6,,-9,02,,,,10,6,1,4,3,2,05,6,073,1,2,1,2,1,6,,3,766,1,02,6,01,04411,32186.67,791.379519,40.67159843,3,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,6,6,02,02,00,-9,-9,1,1,,,2,1,2,-9,-9,1,6,2,1,1,2,4,3,2,05,1,091,1,2,1,2,1,6,,2,2182,1,05,6,02,04411,25885.81,519.707804,49.80839195,2,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,1,,,6,1,1,-9,03,1,6,1,1,1,2,4,3,2,04,1,063,1,2,1,2,1,6,,2,1168,1,03,6,01,04411,25345.89,665.707663,38.07360409,2,0,0,0
2012,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,2,,3,10,1,1,-9,-9,1,6,1,2,2,3,1,3,1,05,1,180,1,2,1,2,6,,6,2,4031,1,07,6,02,04411,50329.26,422.160171,119.2183997,2,0,0,0
2012,01,1,04,02,02,01,2.7,2.1,5,4,4,02,02,00,2,2,1,1,,1,6,1,1,-9,04,1,6,1,2,2,2,1,2,1,06,1,140,1,2,1,2,1,6,,2,2712,1,06,6,02,04411,52913.09,383.678422,137.9099969,2,0,0,0
2012,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,1,,,3,1,2,-9,02,1,6,2,1,1,3,4,3,2,02,1,060,1,2,1,2,1,6,6,2,798,1,02,6,01,04411,49144.01,800.338982,61.40399394,1,0,0,0
2012,01,2,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,1,,1,4,1,1,-9,-9,1,6,1,2,2,2,2,7,1,05,1,120,1,2,1,2,1,6,,2,889,1,02,6,02,04411,19413.4,428.417516,45.31420699,3,0,0,0
2012,01,2,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,1,,1,4,1,1,-9,05,1,6,1,2,2,1,1,7,1,06,1,200,1,3,1,3,6,,,2,3933,1,07,6,02,04411,83242.69,392.555704,212.0531918,3,0,0,0
2012,01,2,04,02,02,00,2.9,2.3,5,4,4,02,02,00,2,2,1,1,,1,4,1,1,-9,04,3,-9,-9,5,3,2,1,7,1,07,1,120,1,3,1,3,6,,,1,3572,1,07,6,02,04411,35754.13,238.173322,150.1181144,2,0,0,0
2012,01,2,04,01,03,00,3.1,2.5,5,4,4,02,01,01,5,2,1,1,,1,6,3,,-9,03,1,6,2,7,4,2,1,7,1,05,6,180,1,3,1,5,6,,,2,2211,1,05,6,02,04411,28967.99,460.007182,62.97290811,2,0,0,0
2012,01,2,04,00,04,00,3.1,2.5,3,6,6,03,03,00,1,1,1,1,,1,5,1,1,-9,-9,2,-9,-9,6,3,1,1,7,1,08,6,120,1,3,6,,6,,,1,4253,1,07,6,04,04411,41271.84,480.740206,85.85061013,2,0,0,0
2012,01,2,03,01,02,00,2.4,2,5,4,4,02,02,00,2,2,6,1,,1,9,1,1,-9,02,3,-9,-9,5,3,2,2,7,1,06,1,220,1,2,1,2,6,,,1,1706,1,04,6,02,04411,13355.99,315.695168,42.30660255,2,0,0,0
2012,01,2,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,1,,1,6,1,1,-9,03,1,1,1,4,2,1,1,7,1,06,1,270,1,4,1,4,6,,,2,3463,1,07,6,02,04411,92904.17,379.701425,244.6769063,1,0,0,0
2012,01,2,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,6,1,,3,9,1,2,-9,02,1,6,1,2,2,5,1,7,3,07,6,220,1,4,1,5,6,,6,2,1753,1,04,6,02,04411,1297.73,597.21733,2.172961056,1,0,0,0
2012,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,1,,,5,7,,600,02,1,6,1,10,6,5,4,3,2,03,6,070,1,3,1,3,1,6,6,3,600,6,02,6,01,04411,30538.54,665.399918,45.89501618,2,0,0,0
2012,20,1,04,01,03,00,2.9,2.3,5,4,4,02,02,01,2,2,1,1,,1,6,1,1,-9,03,1,6,1,1,1,2,4,3,2,05,1,079,1,2,1,2,1,6,,2,2677,1,06,6,02,04411,35442.93,395.980349,89.50679015,2,0,0,0
2012,20,1,03,00,03,00,2.4,2,3,6,6,00,00,01,8,8,1,1,,1,6,4,,-9,03,1,6,1,8,5,1,3,3,2,05,6,090,1,2,1,2,1,6,,3,1207,1,03,6,01,04411,52876.81,459.087728,115.178008,3,0,0,0
2012,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,6,1,,1,3,1,1,-9,03,1,6,1,2,2,1,3,3,2,04,6,072,1,2,1,2,1,6,,2,2400,1,05,6,02,04411,25971.72,323.643188,80.24800448,2,0,0,0
2012,20,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,6,1,,,3,4,,-9,02,1,6,1,8,5,1,4,3,2,05,6,090,1,2,1,2,1,6,,3,2248,1,05,6,02,04411,74935.66,583.302184,128.4679915,3,0,0,0
2012,20,1,04,00,04,00,3.1,2.5,5,4,4,02,02,00,2,2,1,1,,1,6,1,1,-9,03,1,6,1,1,1,1,4,3,2,05,6,070,1,2,1,2,1,6,,2,2193,1,05,6,02,04411,76656.2,508.591963,150.7223975,2,0,0,0
2012,20,1,04,02,02,00,2.7,2.1,5,4,4,02,02,00,2,2,6,1,,2,6,1,1,3400,07,3,-9,-9,5,3,2,3,3,2,04,6,068,1,2,1,2,1,6,,1,4579,1,07,6,02,04411,42798.79,383.430073,111.6208483,2,0,0,0
2012,20,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,6,1,,1,6,1,1,2200,05,1,6,1,2,2,2,4,3,2,04,1,069,1,2,1,2,1,6,,2,3468,1,07,6,02,04411,30809.62,366.047398,84.16838958,1,0,0,0
2012,20,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,1,,1,6,1,1,1500,04,1,6,1,1,1,2,4,3,2,05,6,063,1,2,1,2,1,6,,2,1500,6,04,6,01,04411,59214.06,319.337356,185.4279147,2,0,0,0
2012,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,1,,,3,4,,1313,03,2,-9,-9,8,5,1,4,3,2,05,6,086,1,3,1,1,1,6,,3,1313,6,03,6,01,04411,53548.37,644.534358,83.08070677,3,0,0,0
2012,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,1,,,4,4,,2000,05,1,6,1,8,5,1,4,3,2,05,6,090,1,2,1,2,1,6,,3,2000,6,05,6,01,04411,35618.77,420.256644,84.75480521,3,0,0,0
2012,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,1,,,3,4,,600,02,1,6,1,8,5,1,4,3,2,05,6,085,1,2,1,2,1,6,,3,600,6,02,6,01,04411,43757.44,644.534358,67.89000378,3,0,0,0
2012,20,1,03,01,02,01,2.2,1.8,5,4,4,02,01,00,5,2,1,1,,1,5,1,1,1818,04,1,6,1,1,1,2,3,3,2,05,6,086,1,1,1,1,1,6,,2,1818,6,04,6,01,04411,13663.75,296.000697,46.16120887,1,0,0,0
2012,20,1,06,01,05,01,4.3,3.3,6,5,5,05,02,00,2,1,1,2,,2,3,1,1,-9,02,1,6,2,6,3,3,3,3,2,05,6,080,1,3,6,,6,,6,2,1304,1,03,6,02,04411,34115.62,505.688521,67.46370262,2,0,0,0
2012,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,3,4,,-9,02,1,6,1,8,5,1,4,3,2,05,6,085,1,3,1,1,1,6,,3,828,1,02,6,01,04411,53704.7,420.51544,127.7116008,3,0,0,0
2012,20,1,03,00,03,00,2.4,2,3,6,6,00,00,00,8,8,1,1,,1,2,4,,-9,-9,1,6,1,8,5,1,3,3,2,05,6,080,1,2,1,2,1,6,,3,2466,1,05,1,-9,04411,68967.18,389.426836,177.0991971,3,0,0,0
2012,20,1,05,01,04,01,3.6,2.8,6,5,5,03,03,00,4,4,1,1,,1,3,1,1,-9,-9,2,-9,-9,5,3,2,4,3,2,05,6,070,1,3,6,,1,6,,-9,2630,1,06,1,-9,04411,74796.8,363.247146,205.9115972,3,0,0,0
2012,20,1,03,00,03,00,2.4,2,3,6,6,03,03,00,1,1,1,1,,1,6,2,1,-9,05,1,6,1,2,2,1,4,3,2,05,6,062,1,2,1,2,1,6,,2,3520,1,07,6,03,04411,62512.88,361.386235,172.9807999,2,0,0,0
2012,20,1,04,01,03,00,2.9,2.3,5,4,4,01,01,01,5,5,1,1,,1,6,1,1,1400,03,1,6,1,2,2,1,4,3,2,05,6,068,1,1,1,1,1,6,,2,1400,6,03,6,01,04411,45662.48,312.232303,146.2452141,2,0,0,0
2012,20,1,02,01,01,00,1.5,1.3,3,5,6,01,00,00,8,-9,6,1,,,1,3,,800,02,1,6,3,7,4,3,4,3,2,05,6,080,1,2,6,,6,,6,5,800,6,02,6,01,04411,26370.74,166.587932,158.2992218,2,0,0,0
2012,20,1,02,00,02,00,1.7,1.5,2,3,3,01,01,00,5,5,1,1,,1,3,7,,-9,-9,1,6,2,10,6,2,4,3,2,05,6,078,1,2,1,2,1,6,,2,2742,1,06,1,02,04411,45358.82,349.530239,129.7708036,3,0,0,0
2012,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,1,,,1,6,,612,02,1,6,3,10,6,5,4,3,2,03,6,060,1,1,6,,6,,6,7,612,6,02,6,01,04411,24682.26,406.892516,60.66039317,3,0,0,0
2012,20,1,05,03,02,00,3.6,2.8,5,4,4,02,02,00,2,2,6,2,,3,2,1,1,-9,03,1,6,1,1,1,3,4,3,2,05,6,072,1,1,6,,6,,6,2,2100,1,05,6,02,04411,66848.89,239.850385,278.7107888,1,0,0,0
2012,20,1,04,00,04,00,3.1,2.5,3,6,6,03,03,00,1,1,1,1,,1,7,2,1,-9,06,1,6,1,1,1,1,4,3,2,07,6,120,1,2,1,2,1,6,,2,4732,1,07,6,03,04411,77162.7,367.450548,209.9947882,3,0,0,0
2012,20,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,1,,,5,1,1,-9,03,1,6,1,1,1,5,4,3,2,02,6,060,1,1,6,,6,,6,2,1360,1,03,6,01,04411,54551.3,472.677249,115.4091933,1,0,0,0
2012,20,1,04,00,04,00,3.1,2.5,6,5,5,02,01,01,5,3,1,1,,1,5,1,1,1283,03,1,6,1,1,1,1,4,3,2,04,6,055,1,2,1,2,1,6,,2,1283,6,03,6,01,04411,63548.76,388.405447,163.6144923,2,0,0,0
2012,20,1,03,00,03,00,2.4,2,3,6,6,02,01,00,6,3,1,1,,1,6,3,,-9,01,1,6,2,7,4,1,4,3,2,03,6,065,1,3,6,,1,6,,4,869,1,02,6,02,04411,32209.39,279.181965,115.3705971,2,0,0,0
2012,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,1,,1,6,2,1,-9,-9,2,-9,-9,5,3,1,4,3,2,04,6,060,1,1,1,1,1,6,,1,2727,1,06,6,-9,04411,78711.66,310.307196,253.6572178,2,0,0,0
2012,20,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,1,,1,7,1,1,2100,05,1,6,1,2,2,2,4,3,2,05,6,065,1,1,1,1,1,6,,2,3050,6,07,6,02,04411,34461.39,297.980181,115.6499398,2,0,0,0
2012,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,6,1,,3,7,1,1,-9,-9,1,6,1,2,2,2,3,3,2,04,1,064,1,2,1,2,1,6,,2,2624,1,06,1,-9,04411,53270.28,450.973758,118.1227933,2,0,0,0
2012,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,1,,,2,4,,1616,04,1,6,1,8,5,1,4,3,2,05,6,068,1,2,6,,1,6,,3,1616,6,04,6,01,04411,25000.1,401.230929,62.30850663,3,0,0,0
2012,20,1,04,02,02,02,2.7,2.1,5,4,4,02,01,00,5,2,1,1,,1,9,1,1,1980,04,1,6,1,2,2,5,3,3,2,05,6,072,1,2,1,2,1,6,6,2,3140,6,07,6,02,04411,31953.85,245.892807,129.9503242,2,0,0,0
2012,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,1,,,2,6,,712,02,,,,10,6,1,3,3,2,06,6,074,1,2,1,2,1,1,,3,712,6,02,6,01,04411,85580.22,650.238202,131.6136452,3,0,0,0
2012,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,6,4,,-9,06,1,6,1,8,5,2,4,3,2,05,6,100,1,3,1,3,1,1,,3,4707,1,07,6,02,04411,95070.45,467.763732,203.2445944,3,0,0,0
2012,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,1,,1,7,1,1,-9,04,1,1,1,4,2,1,3,3,2,04,6,060,1,2,1,2,1,1,,2,3337,1,07,6,02,04411,32717.52,363.423774,90.02581102,3,0,0,0
2012,20,1,06,01,05,01,4.3,3.3,6,5,5,02,01,01,6,7,6,1,,1,7,4,,-9,02,1,1,1,8,5,1,3,3,2,06,6,110,1,2,1,2,1,6,,2,3157,1,07,6,03,04411,74892.52,398.562274,187.9066959,3,0,0,0
2012,20,1,04,00,04,00,3.1,2.5,3,6,6,02,02,00,7,7,1,1,,1,6,4,,-9,02,1,6,1,8,5,1,3,3,2,05,6,096,1,2,1,2,1,6,,2,4414,1,07,6,04,04411,156764.06,436.299719,359.3036007,3,0,0,0
2012,20,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,6,1,,1,6,1,1,-9,04,1,6,1,2,2,2,3,3,2,04,6,082,1,2,1,2,1,6,,2,2644,1,06,6,02,04411,22518.25,335.780495,67.06241231,2,0,0,0
2012,20,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,1,,1,11,1,1,-9,05,1,6,1,2,2,2,4,3,2,03,6,080,1,1,1,1,1,6,,2,3905,1,07,6,02,04411,7094.34,277.321956,25.58160235,2,0,0,0
2012,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,1,,1,9,4,,-9,03,1,6,1,8,5,2,2,3,2,05,6,140,1,2,1,2,6,,,3,1231,1,03,6,01,04411,31468.44,439.837539,71.54559857,3,0,0,0
2012,20,1,04,00,04,00,3.1,2.5,5,4,4,02,02,02,2,2,6,1,,2,9,1,1,-9,06,1,1,1,4,2,2,2,3,2,07,6,200,1,2,1,2,6,,,2,5324,1,08,6,02,04411,57397.52,489.075324,117.3592639,3,0,0,0
