"ORDENCCC","ORDENTRA","NUTS1","CNACE","ESTRATO2","CONTROL","MERCADO","REGULACION","SEXO","TIPOPAIS","CNO1","RESPONSA","ESTU","ANOANTI","MESANTI","TIPOJOR","TIPOCON","FIJODISM","FIJODISD","VAL","VAN","PUENTES","JAP","JSP1","JSP2","HEXTRA","DRELABM","SIESPM1","DSIESPM1","SIESPM2","DSIESPM2","SALBASE","EXTRAORM","PHEXTRA","COMSAL","COMSALTT","IRPFMES","COTIZA","BASE","DRELABAM","DRELABAD","SIESPA1","DSIESPA1","SIESPA2","DSIESPA2","SIESPA3","DSIESPA3","SIESPA4","DSIESPA4","SALBRUTO","GEXTRA","VESP","ANOS2","FACTOTAL","DIASMES","DIASRELABA","DIASANO","SALMES","SALMOR","SALNETO","SALANUAL","SALAOR","JMP1","SALHORA","MUJER","MUJERPRIV","ANTIGUEDAD","PROV"
24037223,1,"CENTRO","G2","1","PRIVADO","MREGIONAL","5","HOMBRE","ESPANOL","N0",0,"SECUNDARIA1",9,8,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,40,0,0,31,6,0,6,0,1149.86,0,0,0,0,91.99,73.01,1149.86,12,0,6,0,6,0,6,0,6,0,13798.32,0,0,4,390.19,31,365,365,1149.86,1149.86,984.86,13798.32,13798.32,174,6.6083908045977,0,0,9.66666666666667,"LEON"
50007635,5,"NORESTE","M0","1","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","O0",0,"PRIMARIA",4,10,"PARCIAL","INDEFINIDO",0,0,0,30,0,771,15,0,0,31,6,0,6,0,391.58,0,0,0,0,0,28.56,449.76,12,0,6,0,6,0,6,0,6,0,5054.32,698.16,0,5,2.2,31,365,365,391.58,391.58,363.02,5054.32,4356.16,65.25,6.00122605363985,1,1,4.83333333333333,"ZARAGOZA"
35015937,8,"CANARIAS","I0","2","PRIVADO","MUE","2","HOMBRE","ESPANOL","G0",0,"SECUNDARIA2",13,0,"COMPLETA","INDEFINIDO",0,0,0,30,0,1819,40,0,0,31,6,0,6,0,1253.5,0,0,16.73,0,273.75,102.99,1621.83,12,0,1,58,6,0,6,0,6,0,19059.47,2534.82,0,5,100.5,31,365,365,1270.23,1270.23,893.49,19059.47,16524.65,174,7.3001724137931,0,0,13,"LAS PALMAS"
50055266,14,"NORESTE","J0","2","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","D0",0,"FP",0,9,"COMPLETA","INDEFINIDO",0,0,20,0,2,1760,40,0,0,31,6,0,6,0,1514.96,0,0,211.36,0,266.4,131.05,2063.76,11,0,6,0,6,0,6,0,6,0,22981.41,0,141.104536489152,3,9.25,31,334.62,334.62,1726.32,1726.32,1328.87,25208.9864622557,25067.8819257665,174,9.92137931034483,0,0,0.75,"ZARAGOZA"
28364393,8,"MADRID","F0","2","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","K0",1,"BASICA",10,0,"COMPLETA","INDEFINIDO",0,0,0,31,9,1738,40,0,0,31,6,0,6,0,1456.18,0,0,0,0,0,109.96,1731.71,12,0,6,0,6,0,6,0,6,0,19174.84,3270.78,0,3,18.76,31,365,365,1456.18,1456.18,1346.22,19174.84,15904.06,174,8.36885057471264,0,0,10,"MADRID"
28087396,8,"MADRID","H1","3","PUBLICO","MNACIONAL","3","HOMBRE","ESPANOL","D0",1,"SECUNDARIA2",35,9,"COMPLETA","INDEFINIDO",0,0,0,35,6,1728,40,0,0,31,6,0,6,0,3240.68,0,0,438.84,0,746.79,206.19,3058.06,12,0,6,0,6,0,6,0,6,0,43955.45,0,391.01,5,108.91,31,365,365,3679.52,3679.52,2726.54,44346.46,43955.45,174,21.1466666666667,0,0,35.75,"MADRID"
8016690,7,"ESTE","C7","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","L0",0,"SECUNDARIA1",11,9,"COMPLETA","INDEFINIDO",0,0,28,0,4,1750,38,45,0,31,6,0,6,0,1199.25,0,0,161.83,0,163.33,99.63,1569.04,12,0,1,10,6,0,6,0,6,0,19210.74,2495.52,0,4,26.69,31,365,365,1361.08,1361.08,1098.12,19210.74,16715.22,168.5625,8.07463107156099,0,0,11.75,"BARCELONA"
31010525,6,"NORESTE","C4","1","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","L0",0,"SECUNDARIA2",4,8,"COMPLETA","INDEFINIDO",0,0,30,0,0,1752,40,0,0,31,6,0,6,0,1112.25,0,0,80.14,0,97.54,75.71,1192.39,12,0,6,0,6,0,6,0,6,0,14351.68,1879.6,0,3,37.84,31,365,365,1192.39,1192.39,1019.14,14351.68,12472.08,174,6.85281609195402,0,0,4.66666666666667,"NAVARRA"
43063078,3,"ESTE","N0","2","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","O0",0,"SECUNDARIA1",7,1,"PARCIAL","INDEFINIDO",0,0,0,30,0,441,9,50,0,31,6,0,6,0,250.17,0,0,25.02,0,0,21.84,343.99,12,0,6,0,6,0,6,0,6,0,3620.28,724.05,0,6,148.08,31,365,365,275.19,275.19,253.35,3620.28,2896.23,42.775,6.43343074225599,1,1,7.08333333333333,"TARRAGONA"
25045469,6,"ESTE","G1","1","PRIVADO","MUE","2","HOMBRE","ESPANOL","P0",0,"SECUNDARIA1",0,6,"COMPLETA","TEMPORAL",0,0,14,0,0,1798,40,0,0,31,6,0,6,0,828.02,0,0,71.98,0,0,72.01,1125,8,2,6,0,6,0,6,0,6,0,8020,1130.58363221389,0,2,364.85,31,245.36,245.36,900,900,827.99,11930.6325399413,10800.0489077274,174,5.17241379310345,0,0,0.5,"LLEIDA"
37026580,7,"CENTRO","G2","2","PRIVADO","MREGIONAL","1","MUJER","ESPANOL","G0",0,"SECUNDARIA2",8,10,"PARCIAL","INDEFINIDO",0,0,0,31,0,899,20,0,0,31,6,0,6,0,513.2,0,0,177.01,6,0,49.82,784.61,12,0,6,0,6,0,6,0,6,0,8091.96,1060.82,0,4,43.26,31,365,365,690.21,690.21,640.39,8091.96,7031.14,87,7.93344827586207,1,1,8.83333333333333,"SALAMANCA"
35056957,7,"CANARIAS","O0","3","PUBLICO","MREGIONAL","1","HOMBRE","ESPANOL","C0",0,"POSGRADO",6,11,"COMPLETA","INDEFINIDO",0,0,0,30,6,1800,36,30,0,31,6,0,6,0,958.98,0,0,1147.16,0,287.91,166.41,2620.58,12,0,6,0,6,0,6,0,6,0,32603.23,3375,0,3,59.88,31,365,365,2106.14,2106.14,1651.82,32603.23,29228.23,158.775,13.2649346559597,0,0,6.91666666666667,"LAS PALMAS"
3184797,2,"ESTE","M0","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","E0",0,"GRADO",1,9,"PARCIAL","INDEFINIDO",0,0,0,30,0,960,20,0,0,31,6,0,6,0,538.76,0,0,25.96,0,0,35.86,564.72,12,0,6,0,6,0,6,0,6,0,6616.6,0,0,3,12.96,31,365,365,564.72,564.72,528.86,6616.6,6616.6,87,6.49103448275862,1,1,1.75,"ALICANTE"
8377177,1,"ESTE","L0","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","D0",1,"SECUNDARIA2",16,7,"COMPLETA","INDEFINIDO",0,0,0,30,2,1827,40,0,0,31,6,0,6,0,1077.46,0,0,3209.4,0,1157.45,228.41,3597,12,0,1,63,6,0,6,0,6,0,60016.04,8573.72,0,5,34.4,31,365,365,4286.86,4286.86,2901,60016.04,51442.32,174,24.6371264367816,0,0,16.5833333333333,"BARCELONA"
46004371,14,"ESTE","C4","3","PRIVADO","MMUNDIAL","2","MUJER","ESPANOL","M0",0,"SECUNDARIA1",10,0,"COMPLETA","INDEFINIDO",0,0,0,30,12,1752,40,0,0,31,6,0,6,0,1215.36,0,0,79.84,79.84,27.42,102.62,1568.8,12,0,6,0,6,0,6,0,6,0,18504.08,1900.32,0,4,17.38,31,365,365,1295.2,1295.2,1165.16,18504.08,16603.76,174,7.44367816091954,1,1,10,"VALENCIA"
8316175,13,"ESTE","O0","3","PUBLICO","MREGIONAL","5","MUJER","ESPANOL","D0",0,"SECUNDARIA2",16,0,"PARCIAL","INDEFINIDO",0,0,22,0,6,1599,37,30,0,31,6,0,6,0,1608.03,0,0,131.55,0,138.99,99.44,2071.63,12,0,6,0,6,0,6,0,6,0,22498.92,1623.96,0,5,28.56,31,365,365,1739.58,1739.58,1501.15,22498.92,20874.96,163.125,10.664091954023,1,1,16,"BARCELONA"
39000147,2,"NOROESTE","P0","2","PRIVADO","MREGIONAL","5","MUJER","ESPANOL","B0",0,"POSGRADO",7,9,"PARCIAL","INDEFINIDO",0,0,0,30,0,377,8,0,0,31,6,0,6,0,577.09,0,0,58.17,0,0,47.06,741.14,8,0,6,0,6,0,6,0,6,0,5830.62,1032.1568869165,0,4,42.95,31,243.36,243.36,635.26,635.26,588.2,8744.9716469428,7712.8147600263,34.8,18.2545977011494,1,1,7.75,"CANTABRIA"
48008937,13,"NORESTE","M0","2","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","D0",0,"FP",12,6,"COMPLETA","INDEFINIDO",0,0,24,0,1,1800,40,0,0,31,6,0,6,0,1933.33,0,0,724.13,0,404.82,176.41,2778.15,12,0,6,0,6,0,6,0,6,0,33337.78,4762.54,0,5,23.34,31,365,365,2657.46,2657.46,2076.23,33337.78,28575.24,174,15.2727586206897,0,0,12.5,"BIZKAIA"
13024070,11,"CENTRO","H2","3","PUBLICO","MNACIONAL","3","HOMBRE","ESPANOL","L0",0,"FP",28,1,"COMPLETA","INDEFINIDO",0,0,25,0,0,1728,40,0,0,31,6,0,6,0,1177.85,0,0,1011.58,0.7,393.81,159.48,1962.32,12,0,6,0,6,0,6,0,6,0,33894.87,5774,170.43,4,27.79,31,365,365,2189.43,2189.43,1636.14,34065.3,28120.87,174,12.5829310344828,0,0,28.0833333333333,"CIUDAD REAL"
35003326,1,"CANARIAS","K0","1","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","E0",1,"SECUNDARIA2",23,9,"COMPLETA","INDEFINIDO",0,0,0,32,0,1736,38,0,0,31,6,0,6,0,1754,0,0,567.33,0,449.76,182.88,2879.98,12,0,1,52,6,0,6,0,6,0,34479.95,3116,79.68,4,7.86,31,365,365,2321.33,2321.33,1688.69,34559.63,31363.95,165.3,14.0431336963097,1,1,23.75,"LAS PALMAS"
30255874,2,"SUR","F0","1","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","C0",0,"POSGRADO",16,10,"PARCIAL","INDEFINIDO",0,0,22,0,0,1150,25,0,0,31,6,0,6,0,970.58,0,0,21.65,0,53.58,76.31,992.73,12,0,6,0,6,0,6,0,6,0,11906.76,1188.39,0,4,14.6,31,365,365,992.23,992.23,862.34,11906.76,10718.37,108.75,9.12395402298851,1,1,16.8333333333333,"MURCIA"
28513703,2,"MADRID","C1","1","PRIVADO","MNACIONAL","1","MUJER","EXTRANJERO","L0",0,"PRIMARIA",0,8,"PARCIAL","INDEFINIDO",0,0,0,7,0,960,20,0,0,31,6,0,6,0,450,0,0,0,0,0,21.15,450,10,21,6,0,6,0,6,0,6,0,4830,0,0,4,44.31,31,325.2,325.2,450,450,428.85,5421.12546125461,5421.12546125461,87,5.17241379310345,1,1,0.666666666666667,"MALAGA"
39049382,3,"NOROESTE","M0","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","L0",0,"FP",2,0,"COMPLETA","TEMPORAL",0,0,0,30,0,1764,40,0,0,31,6,0,6,0,1161.42,0,0,413.38,0,183.15,100.96,1777.1,12,0,6,0,6,0,6,0,6,0,20729.71,2398.78,0,4,19.62,31,365,365,1574.8,1574.8,1290.69,20729.71,18330.93,174,9.05057471264368,0,0,2,"CANTABRIA"
13001991,1,"CENTRO","C1","1","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","M0",0,"SECUNDARIA2",2,2,"COMPLETA","INDEFINIDO",0,0,0,30,5,1752,40,0,0,31,6,0,6,0,1205.72,0,0,194.28,0,224,108.04,1400,12,0,6,0,6,0,6,0,6,0,20417.16,3617.16,0,5,26.86,31,365,365,1400,1400,1067.96,20417.16,16800,174,8.04597701149425,0,0,2.16666666666667,"CIUDAD REAL"
8044122,23,"ESTE","G2","3","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","G0",1,"SECUNDARIA1",19,9,"COMPLETA","INDEFINIDO",0,0,0,31,0,1792,40,0,0,31,6,0,6,0,969.42,0,0,97.6,0,110.33,63.86,1357.99,12,0,1,15,6,0,6,0,6,0,16330.62,3266.12,0,5,51.16,31,365,365,1067.02,1067.02,892.83,16330.62,13064.5,174,6.13229885057471,1,1,19.75,"BARCELONA"
41001709,18,"SUR","G2","3","PRIVADO","MREGIONAL","3","HOMBRE","ESPANOL","P0",0,"SECUNDARIA2",13,9,"COMPLETA","INDEFINIDO",0,0,0,30,0,1810,40,0,0,31,6,0,6,0,665.84,0,0,229.62,0,69.78,77.02,1213.05,12,0,6,0,6,0,6,0,6,0,14826.45,2423.9,0,3,22.44,31,365,365,895.46,895.46,748.66,14826.45,12402.55,174,5.14632183908046,0,0,13.75,"SEVILLA"
19005114,8,"CENTRO","N0","2","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","O0",0,"SECUNDARIA1",16,3,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,35,0,0,31,6,0,6,0,452.93,0,0,573.36,0,180.02,82.79,1443.22,12,0,6,0,6,0,6,0,6,0,13612.34,711.86,0,6,58.47,31,365,365,1026.29,1026.29,763.48,13612.34,12900.48,152.25,6.7408210180624,1,1,16.25,"GUADALAJARA"
8030344,8,"ESTE","R0","3","PRIVADO","MREGIONAL","3","HOMBRE","ESPANOL","D0",0,"POSGRADO",2,0,"PARCIAL","INDEFINIDO",0,0,23,0,3,1137,25,0,0,31,6,0,6,0,850.39,0,0,240.17,52.73,137.77,86.94,1369.07,12,0,6,0,6,0,6,0,6,0,16694.98,2718.73,0,2,12.59,31,365,365,1090.56,1090.56,865.85,16694.98,13976.25,108.75,10.0281379310345,0,0,2,"BARCELONA"
32001907,3,"NOROESTE","G1","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","N0",0,"SECUNDARIA1",27,7,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,40,0,0,31,1,2,6,0,1475.58,0,0,0,0,282.39,121.16,1908.06,12,0,1,2,6,0,6,0,6,0,23070.71,5363.73,0,5,318.14,31,365,365,1475.58,1475.58,1072.03,23070.71,17706.98,174,8.48034482758621,0,0,27.5833333333333,"OURENSE"
15000337,22,"NOROESTE","C8","3","PRIVADO","MUE","4","HOMBRE","ESPANOL","P0",0,"SECUNDARIA1",8,9,"COMPLETA","INDEFINIDO",0,0,0,31,9,1744,40,0,0,31,6,0,6,0,1001.98,0,0,438.57,0,257.85,123.16,1939.47,12,0,6,0,6,0,6,0,6,0,22119.08,5811.57,0,3,12.73,31,365,365,1440.55,1440.55,1059.54,22119.08,16307.51,174,8.27902298850575,0,0,8.75,"A CORUÑA"
28001198,40,"MADRID","H1","3","PRIVADO","MMUNDIAL","3","HOMBRE","ESPANOL","P0",0,"POSGRADO",21,7,"COMPLETA","INDEFINIDO",0,0,30,0,4,1712,40,0,0,31,6,0,6,0,1121.31,0,0,472.47,150.87,310.72,136.63,2151.78,12,0,6,0,6,0,6,0,6,0,30560.2,0,170.52,5,152.54,31,365,365,1593.78,1593.78,1146.43,30730.72,30560.2,174,9.15965517241379,0,0,21.5833333333333,"MADRID"
48087907,15,"NORESTE","I0","3","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","H0",0,"SECUNDARIA1",12,1,"PARCIAL","INDEFINIDO",9,17,0,25,0,578,13,19,0,31,6,0,6,0,532.67,0,0,28.26,0,11.22,43.33,682.44,9,17,6,0,6,0,6,0,6,0,5673.23,1094.9748951097,0,4,36.64,31,290.78,290.78,560.93,560.93,506.38,7121.29083843455,6026.31594332485,57.9275,9.68331103534591,1,1,12.0833333333333,"BIZKAIA"
29148928,4,"SUR","F0","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","D0",1,"SECUNDARIA1",0,11,"COMPLETA","TEMPORAL",0,0,22,0,0,1820,40,0,8,31,6,0,6,0,1027.65,0,97.92,1995.46,0,603.72,159.86,3196.88,11,12,6,0,6,0,6,0,6,0,33449.17,3261.53857250014,0,3,20.65,31,346.62,346.62,3121.03,3121.03,2357.45,35222.8580289654,31961.3194564653,182,17.1485164835165,0,0,0.916666666666667,"MALAGA"
31005970,5,"NORESTE","C4","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","C0",1,"POSGRADO",14,11,"COMPLETA","INDEFINIDO",0,0,0,30,0,1752,40,0,0,31,6,0,6,0,3500,0,0,0,0,598.5,228.41,3597,12,0,6,0,6,0,6,0,6,0,56016.81,15387.71,26.51,4,9.68,31,365,365,3500,3500,2673.09,56043.32,40629.1,174,20.1149425287356,0,0,14.9166666666667,"NAVARRA"
12000664,9,"ESTE","F0","3","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","E0",0,"SECUNDARIA2",1,10,"COMPLETA","INDEFINIDO",0,0,0,30,0,1738,40,0,0,31,6,0,6,0,836.1,0,0,1735.33,0,462.86,190.5,3000,11,29,6,0,6,0,6,0,6,0,35971.74,5162.37803201144,0,4,9.64,31,363.62,363.62,2571.43,2571.43,1918.07,36108.2588966503,30945.8808646389,174,14.7783333333333,0,0,1.83333333333333,"CASTELLON"
45056783,4,"CENTRO","N0","2","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","O0",0,"PRIMARIA",11,10,"PARCIAL","INDEFINIDO",0,0,0,30,0,123,2,40,0,31,6,0,6,0,62.93,0,0,19.78,0,0,5.58,87.84,11,6,6,0,6,0,6,0,6,0,1132.8,219.372908226176,0,4,5.67,31,340.62,340.62,82.71,82.71,77.13,1213.88057072397,994.507662497798,11.6,7.13017241379311,1,1,11.8333333333333,"TOLEDO"
26016531,15,"NORESTE","O0","3","PUBLICO","MREGIONAL","5","HOMBRE","ESPANOL","D0",0,"FP",1,11,"PARCIAL","INDEFINIDO",0,0,22,0,0,1635,37,30,0,31,6,0,6,0,720.02,0,0,770.53,0,208.68,109.39,1722.69,12,0,1,17,6,0,6,0,6,0,20491.34,2854.15,0,3,22.55,31,365,365,1490.55,1490.55,1172.48,20491.34,17637.19,163.125,9.13747126436782,0,0,1.91666666666667,"LA RIOJA"
8364582,2,"ESTE","M0","1","PRIVADO","MREGIONAL","5","MUJER","ESPANOL","B0",0,"POSGRADO",4,5,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,40,0,0,31,6,0,6,0,752.86,0,0,1010.8,0,246.91,111.07,1763.66,12,0,1,6,6,0,6,0,6,0,21163.92,0,0,2,23.21,31,365,365,1763.66,1763.66,1405.68,21163.92,21163.92,174,10.1359770114943,1,1,4.41666666666667,"BARCELONA"
10032723,2,"CENTRO","F0","1","PRIVADO","MREGIONAL","3","HOMBRE","ESPANOL","L0",0,"SECUNDARIA2",30,5,"COMPLETA","INDEFINIDO",0,0,23,0,0,1840,40,0,0,31,6,0,6,0,1057.9,1057.9,0,1018.71,0,532.86,162.32,2556.2,12,0,6,0,6,0,6,0,6,0,32374.39,6651.21,0,5,11.79,31,365,365,3134.51,2076.61,2439.33,32374.39,25723.18,174,18.0144252873563,0,0,30.4166666666667,"CACERES"
38011905,8,"CANARIAS","M0","4","PUBLICO","MMUNDIAL","3","MUJER","ESPANOL","C0",0,"POSGRADO",12,5,"COMPLETA","INDEFINIDO",0,0,22,0,0,1800,40,0,0,31,6,0,6,0,1323.1,0,0,443.96,0,231.48,129.37,2037.27,12,0,6,0,6,0,6,0,6,0,24391.38,3186.66,0,3,10.95,31,365,365,1767.06,1767.06,1406.21,24391.38,21204.72,174,10.1555172413793,1,1,12.4166666666667,"SC TENERIFE"
30256886,18,"SUR","Q0","3","PUBLICO","MNACIONAL","5","MUJER","ESPANOL","H0",0,"SECUNDARIA2",11,8,"PARCIAL","TEMPORAL",0,0,22,0,2,1533,37,30,0,31,6,0,6,0,926.69,0,0,587.73,110.4,181.73,110.19,1735.05,12,0,1,25,6,0,6,0,6,0,16658.62,0,0,3,22.92,31,365,365,1514.42,1514.42,1222.5,16658.62,16658.62,163.125,9.28380076628352,1,1,11.6666666666667,"MURCIA"
31047408,1,"NORESTE","N0","2","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","H0",1,"SECUNDARIA1",0,7,"COMPLETA","TEMPORAL",0,0,0,12,0,1808,40,0,0,31,6,0,6,0,1552.57,0,0,1480.43,0,716.68,169.06,3597,8,21,6,0,6,0,6,0,6,0,28416.3,2760.44711756695,0,4,40.63,31,264.36,264.36,3033,3033,2147.26,39234.1863368134,36473.7392192465,174,17.4310344827586,0,0,0.583333333333333,"NAVARRA"
28282175,7,"MADRID","J0","2","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","C0",0,"GRADO",0,6,"COMPLETA","TEMPORAL",0,0,23,0,14,1808,40,0,0,31,6,0,6,0,1569.25,0,0,4487.97,0,1817.16,230.21,3597,6,1,6,0,6,0,6,0,6,0,40222.21,7313.44485614647,0,4,55.86,31,183.52,183.52,6057.22,6057.22,4009.85,79997.3117371404,72683.8668809939,174,34.8116091954023,0,0,0.5,"MADRID"
19014534,14,"CENTRO","H2","2","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","E0",1,"PRIMARIA",9,6,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,40,0,8,31,6,0,6,0,903.38,0,161.14,883.66,0,356.01,150.22,2204.61,12,0,1,17,6,0,6,0,6,0,26480.6,3168.35,3.46,2,22.07,31,365,365,1948.18,1948.18,1441.95,26484.06,23312.25,182,10.7042857142857,0,0,9.5,"GUADALAJARA"
46102195,13,"ESTE","R0","2","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","L0",0,"GRADO",2,4,"COMPLETA","INDEFINIDO",0,0,22,0,14,1770,40,0,0,31,6,0,6,0,1369.72,0,0,53.56,0,99.49,112.72,1775.14,12,0,1,18,6,0,6,0,6,0,20761.01,5270.4,0,4,10.81,31,365,365,1423.28,1423.28,1211.07,20761.01,15490.61,174,8.17977011494253,0,0,2.33333333333333,"VALENCIA"
46129559,13,"ESTE","R0","2","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","O0",0,"SECUNDARIA1",9,9,"COMPLETA","TEMPORAL",0,0,22,0,5,1767,38,45,0,31,6,0,6,0,548.47,0,0,1262.08,498.22,173.55,106.3,1446.23,12,0,6,0,6,0,6,0,6,0,20388.27,2912.61,0,4,8.62,31,365,365,1810.55,1810.55,1530.7,20388.27,17475.66,168.5625,10.7411197626993,1,1,9.75,"VALENCIA"
11019216,7,"SUR","E0","3","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","O0",0,"PRIMARIA",8,6,"PARCIAL","INDEFINIDO",9,20,18,0,0,768,20,0,0,31,6,0,6,0,574.43,0,0,54.88,0,0,39.96,629.31,9,20,6,0,6,0,6,0,6,0,5878.87,1317.96582476683,0,4,25.72,31,293.78,293.78,629.31,629.31,589.35,7304.06273401865,5986.09690925182,87,7.23344827586207,1,1,8.5,"CADIZ"
8125517,6,"ESTE","N0","3","PRIVADO","MREGIONAL","3","MUJER","ESPANOL","I0",0,"SECUNDARIA1",0,10,"PARCIAL","TEMPORAL",0,0,0,30,0,200,4,0,0,31,6,0,6,0,48.6,0,0,57.17,0,4.23,6.77,105.77,10,12,6,0,6,0,6,0,6,0,1127.82,0,0,5,1.05,31,316.2,316.2,105.77,105.77,94.77,1301.87950664137,1301.87950664137,17.4,6.07873563218391,1,1,0.833333333333333,"BARCELONA"
7014185,2,"ESTE","P0","2","PRIVADO","MNACIONAL","4","MUJER","ESPANOL","B0",0,"POSGRADO",12,1,"PARCIAL","INDEFINIDO",0,0,0,90,3,1180,25,0,0,31,6,0,6,0,1843.79,0,0,629.94,0,445.27,182.87,2879.7,12,0,6,0,6,0,6,0,6,0,27211.03,0,0,3,42.25,31,365,365,2473.73,2473.73,1845.59,27211.03,27211.03,108.75,22.7469425287356,1,1,12.0833333333333,"BALEARES"
31040556,5,"NORESTE","F0","2","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","K0",0,"SECUNDARIA2",0,3,"PARCIAL","TEMPORAL",0,0,0,30,0,1695,40,0,0,31,6,0,6,0,1284.65,0,0,83.75,0,139.58,102.17,1596.47,3,21,6,0,6,0,6,0,6,0,5984.31,2768.38811687155,0,2,21.01,31,112.26,112.26,1368.4,1368.4,1126.65,19457.2701763763,16688.8820595047,174,7.86436781609195,0,0,0.25,"NAVARRA"
8119369,4,"ESTE","C4","3","PRIVADO","MMUNDIAL","1","MUJER","ESPANOL","D0",1,"POSGRADO",13,6,"COMPLETA","INDEFINIDO",0,0,22,0,6,1752,40,0,0,31,6,0,6,0,1990.25,0,0,1031.6,0,670.25,228.41,3597,12,0,6,0,6,0,6,0,6,0,44219.29,11054.82,36.1,3,22.92,31,365,365,3021.85,3021.85,2123.19,44255.39,33164.47,174,17.3669540229885,1,1,13.5,"BARCELONA"
31000106,12,"NORESTE","K0","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","F0",0,"GRADO",24,3,"COMPLETA","INDEFINIDO",0,0,23,0,5,1700,37,0,0,31,6,0,6,0,1735.84,0,0,1258.08,0,659.59,228.41,3597,12,0,6,0,6,0,6,0,6,0,49879.81,12223.06,737.65,5,22.18,31,365,365,2993.92,2993.92,2105.92,50617.46,37656.75,160.95,18.6015532774153,0,0,24.25,"NAVARRA"
40000385,1,"CENTRO","S0","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","C0",0,"POSGRADO",27,5,"COMPLETA","INDEFINIDO",0,0,23,0,0,1760,40,0,0,31,6,0,6,0,1925.94,0,0,625.75,0,467.16,194.03,3055.61,12,0,6,0,6,0,6,0,6,0,36167.33,5083.38,450,5,44.47,31,365,365,2551.69,2551.69,1890.5,36617.33,31083.95,174,14.6648850574713,0,0,27.4166666666667,"SEGOVIA"
24019053,2,"CENTRO","N0","2","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","F0",0,"GRADO",6,10,"COMPLETA","INDEFINIDO",0,0,0,32,0,1764,39,0,0,31,6,0,6,0,1155.38,0,0,0,0,34.78,73.37,1155.38,12,0,1,6,6,0,6,0,6,0,14095.76,0,0,4,52,31,365,365,1155.38,1155.38,1047.23,14095.76,14095.76,169.65,6.81037430002947,1,1,6.83333333333333,"LEON"
30000512,15,"SUR","C6","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","M0",0,"SECUNDARIA1",7,1,"COMPLETA","INDEFINIDO",0,0,22,0,0,1752,40,0,0,31,6,0,6,0,1383,0,0,87.72,46.24,245.73,126.69,1995.13,12,0,1,1,6,0,6,0,6,0,22838.55,6487.48,0,2,23,31,365,365,1470.72,1470.72,1098.3,22838.55,16351.07,174,8.45241379310345,0,0,7.08333333333333,"MURCIA"
28018758,5,"MADRID","M0","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","L0",0,"FP",24,11,"COMPLETA","INDEFINIDO",0,0,0,31,0,1785,40,0,0,31,6,0,6,0,895.67,0,0,2269.63,0,701.6,228.03,3591.15,12,0,6,0,6,0,6,0,6,0,39877.32,4670.76,354.96,6,18.62,31,365,365,3165.3,3165.3,2235.67,40232.28,35206.56,174,18.1913793103448,0,0,24.9166666666667,"MADRID"
